age,income,education,married,children,purchase_amount,gender_Female,gender_Male,occupation_Artist,occupation_Businessman,occupation_Doctor,occupation_Engineer,occupation_HR,occupation_Housewife,occupation_Lawyer,occupation_Retired,occupation_Salesman,occupation_Scientist,occupation_Unemployed,beauty,books,clothing,electronics,food,furniture,home,sports
35,39432.81023455739,3,1,0,65.41894462428998,False,True,False,True,False,False,False,False,False,False,False,False,False,0,0,1,0,0,1,0,0
48,38521.30859454559,4,1,2,88.5383185807902,True,False,False,False,False,False,False,False,False,False,True,False,False,0,0,1,1,1,0,0,0
32,49215.27702162126,1,0,2,81.52924067702746,False,True,False,False,False,False,False,False,False,False,False,False,True,1,0,0,1,1,0,1,0
28,53971.515021248255,3,0,1,87.3343607744195,True,False,True,False,False,False,False,False,False,False,False,False,False,1,0,1,0,0,1,1,1
47,67935.4174500432,4,0,2,65.9834079744114,True,False,False,False,False,True,False,False,False,False,False,False,False,1,1,0,0,0,0,0,1
62,41942.34658462829,2,1,0,80.00079459790794,False,True,False,False,False,False,False,False,False,False,False,True,False,1,1,0,0,1,0,1,1
49,68556.32951900417,2,0,0,96.67401368244738,True,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0,0
36,51233.737373358046,4,0,0,102.87105029289644,True,False,False,False,False,False,True,False,False,False,False,False,False,1,1,0,0,0,1,0,0
55,61081.289996631655,3,1,2,117.302592127292,False,True,True,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0,0,0
43,51594.72335448805,3,1,2,129.5434185715615,False,True,False,False,False,False,False,False,False,True,False,False,False,0,0,0,1,1,0,0,0
62,52373.20439375634,3,0,3,95.75321020682362,True,False,False,False,False,False,False,True,False,False,False,False,False,0,1,1,0,0,1,1,0
59,31638.88738800633,2,1,3,85.5266350751232,False,True,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,1,1,1
39,59052.90575809126,3,1,3,114.8168892773967,True,False,False,True,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0
41,29337.77865658134,1,0,3,90.22116434893664,False,True,False,False,False,False,True,False,False,False,False,False,False,0,1,0,0,0,0,1,0
33,72258.38200669081,1,0,1,129.86228644314974,True,False,False,False,False,False,False,False,True,False,False,False,False,1,0,0,1,0,0,1,0
48,49748.30707136975,1,1,3,112.2517193546044,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0,1,0,0
61,48472.75489198072,4,0,0,80.08305640431797,True,False,False,False,False,False,True,False,False,False,False,False,False,1,0,1,0,0,1,0,0
27,48180.25511420688,1,1,0,98.14472492160672,False,True,False,False,False,False,False,False,False,True,False,False,False,0,0,1,0,1,1,0,0
33,56197.65889167777,4,0,1,63.47224136098567,False,True,True,False,False,False,False,False,False,False,False,False,False,0,1,0,0,0,0,1,1
34,31188.85160873064,2,0,1,110.62772683045064,False,True,False,False,False,False,False,False,False,False,False,False,True,0,1,0,0,1,0,0,1
29,40597.0115009189,3,0,3,105.97998849154835,False,True,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,1,0,1,0
20,47778.88158075261,2,1,0,69.0377343386811,False,True,False,False,False,False,False,False,False,True,False,False,False,0,1,1,0,0,1,0,0
63,45039.55229258654,4,0,3,65.2572123618172,False,True,True,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,0,0,0
18,45686.46645338517,1,1,3,87.06476539613644,True,False,False,False,False,False,False,True,False,False,False,False,False,1,0,0,0,1,1,0,0
28,35062.976045668904,2,1,3,56.270923398122896,True,False,False,False,False,False,True,False,False,False,False,False,False,0,0,1,0,1,1,0,0
50,51286.77006164503,2,1,2,95.3574689240146,True,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,1,1,0,1,0
25,58301.84053318975,4,1,3,142.46749003448485,True,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1,0,1,1
52,59410.1153851423,1,1,0,110.9098670367701,False,True,False,False,False,False,False,False,False,False,True,False,False,1,0,0,0,0,0,1,1
52,61775.02209050491,2,0,1,99.57026400903396,False,True,False,False,False,False,False,False,False,False,True,False,False,1,0,0,0,1,0,1,1
26,42447.51435100526,3,0,3,110.1091971314052,True,False,False,False,False,False,False,False,False,False,False,False,True,0,1,0,0,0,1,1,0
18,66935.9611165606,2,1,1,109.60616662322194,False,True,False,True,False,False,False,False,False,False,False,False,False,0,1,0,1,0,0,1,0
63,40160.12356543886,2,1,1,120.85001457696404,True,False,False,False,False,False,False,False,False,False,True,False,False,0,1,0,0,0,1,0,1
46,46185.84395554335,4,0,3,86.71584623694007,False,True,False,False,False,False,True,False,False,False,False,False,False,1,0,1,0,0,0,0,0
50,28510.73368630551,3,0,2,142.5149938401202,True,False,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,1,1,0,0
45,49649.55824566794,3,1,2,118.08647985008054,False,True,False,False,False,False,False,False,False,False,True,False,False,0,1,0,0,0,0,1,0
56,57387.70386294932,4,0,0,90.41814528401274,False,True,False,False,True,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,1
36,44825.64318399921,4,0,0,92.72930180642015,False,True,False,False,False,False,False,True,False,False,False,False,False,1,0,0,0,1,0,0,0
25,49877.32639271137,4,1,2,78.94793299222201,False,True,False,False,False,False,True,False,False,False,False,False,False,1,1,0,0,1,0,1,0
45,57315.77653182078,3,1,0,127.64318775603556,True,False,False,False,False,False,False,True,False,False,False,False,False,1,0,0,1,0,0,0,0
45,49476.66160756553,3,1,0,54.75998808086212,True,False,False,False,True,False,False,False,False,False,False,False,False,1,0,0,0,1,1,0,0
36,52454.08665800989,3,1,1,88.40796867436764,True,False,False,True,False,False,False,False,False,False,False,False,False,0,0,1,0,1,0,0,0
39,65374.51430072397,3,0,2,130.81236500825034,True,False,False,False,False,False,False,False,True,False,False,False,False,0,1,1,0,1,0,0,0
43,57160.45422682951,2,1,3,101.93893677435858,True,False,False,False,False,False,False,False,False,False,False,True,False,0,0,1,0,0,0,1,0
57,46716.816257306586,4,0,1,119.86001621646952,False,True,False,False,False,False,False,False,False,False,False,True,False,0,0,0,1,0,0,0,1
46,47705.93730841343,1,1,3,95.59115602836982,True,False,False,False,False,False,False,False,True,False,False,False,False,1,1,0,0,0,0,0,0
55,56720.38177501842,3,0,1,115.9026023279558,False,True,False,False,False,False,False,False,False,True,False,False,False,0,1,0,0,0,0,1,0
53,42043.866309718,3,1,2,89.71970590752638,False,True,False,False,False,False,False,False,False,False,False,False,True,0,1,1,1,0,0,0,0
52,50542.15622648748,4,0,3,55.789524269648886,False,True,False,False,False,True,False,False,False,False,False,False,False,1,0,0,0,1,1,0,0
34,53943.59283629445,2,0,2,134.3338136301099,False,True,False,False,False,False,False,False,False,False,False,False,True,1,1,1,0,0,0,0,1
44,62918.47735895562,2,0,0,91.34775371793724,True,False,False,False,False,False,False,True,False,False,False,False,False,0,0,1,0,1,0,0,0
51,51375.59642018304,1,0,3,134.1399393843139,False,True,False,False,True,False,False,False,False,False,False,False,False,0,0,1,0,0,0,1,0
21,60452.71380138495,1,1,3,112.632025001856,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,0,1,0,0,1
24,46222.21566541244,4,1,0,126.82704398061132,True,False,False,False,False,True,False,False,False,False,False,False,False,1,0,1,1,0,0,0,0
24,52114.30117320886,2,0,3,76.89333925481627,False,True,False,False,True,False,False,False,False,False,False,False,False,1,1,0,0,0,0,0,1
39,47425.15798765414,1,0,2,90.52764983923996,True,False,False,False,False,False,False,False,False,False,False,False,True,1,0,0,1,0,0,0,0
42,49974.58079645256,1,1,3,109.94156139798991,True,False,False,False,False,True,False,False,False,False,False,False,False,1,1,1,0,0,1,1,0
48,50456.836857849645,3,1,0,73.74067981727379,False,True,False,False,False,True,False,False,False,False,False,False,False,1,1,1,0,1,0,0,1
53,60552.020301781056,3,0,0,82.88832226912865,True,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,1,0,0,0
24,57390.98178851427,3,1,3,101.66933197553648,True,False,False,False,False,False,False,False,False,False,False,False,True,0,1,0,0,0,0,1,0
23,46629.93437719729,4,1,0,91.01090129645894,False,True,False,False,False,False,False,False,False,False,False,False,True,1,0,0,1,1,0,0,1
27,29920.101430961942,1,0,1,135.3504072623387,False,True,False,False,False,False,False,True,False,False,False,False,False,1,0,0,0,0,0,0,1
21,64159.11303189024,2,0,3,112.15750858655748,False,True,False,False,False,False,False,True,False,False,False,False,False,1,1,0,1,0,0,0,0
36,30899.228749243517,3,0,2,93.3783790588548,False,True,False,False,False,True,False,False,False,False,False,False,False,0,0,0,1,0,0,0,1
32,48455.54331282908,2,0,1,100.44610266872418,True,False,False,True,False,False,False,False,False,False,False,False,False,0,1,0,0,1,1,0,1
50,47512.42680181934,3,0,0,97.8490428494187,False,True,False,False,False,False,False,False,False,False,False,False,True,0,0,1,0,0,1,0,1
56,59499.2866755638,3,0,2,129.42242325064703,False,True,False,False,False,False,False,False,False,True,False,False,False,0,1,0,1,1,0,0,0
29,59530.45264218691,2,1,0,103.6906089998172,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,1,0
63,40634.444521202975,3,0,2,104.70003522150876,True,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,1
64,51370.11061363616,4,1,0,89.48289194348078,True,False,True,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,0,0,0
39,46453.85283402358,1,0,0,56.27500100738504,True,False,False,False,False,False,False,False,False,False,False,True,False,1,1,0,0,0,1,0,0
57,42605.968417282726,3,0,0,107.47027363850768,True,False,False,False,True,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0,0
54,41498.105484637694,2,1,2,71.96301397962077,True,False,True,False,False,False,False,False,False,False,False,False,False,1,1,1,0,0,1,1,0
27,46322.0575018827,2,1,3,86.75938698532204,False,True,False,False,False,False,False,True,False,False,False,False,False,0,0,1,0,0,1,0,1
64,45891.48745687989,1,0,1,91.19559345688428,False,True,False,False,False,False,False,False,False,False,False,False,True,0,0,0,1,1,0,1,1
59,65722.68156374464,2,1,1,128.38618133000526,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,1,1
63,68354.5825613484,3,0,2,76.07885389728452,True,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,1
27,37657.74053960543,3,0,2,98.80589114881788,False,True,True,False,False,False,False,False,False,False,False,False,False,1,0,0,1,1,0,0,1
23,50250.66229046997,4,1,2,84.96798229922769,False,True,False,False,True,False,False,False,False,False,False,False,False,0,1,1,1,0,0,1,1
39,46240.10913348,1,0,0,135.08512910701018,False,True,False,False,False,False,False,False,False,True,False,False,False,1,1,0,1,0,0,1,1
43,44907.86209683854,3,0,1,109.65881051432788,True,False,False,False,False,False,False,False,False,False,True,False,False,1,0,0,1,0,1,0,0
46,64748.02191999898,3,0,2,116.83000411308308,False,True,False,False,False,False,False,False,False,False,False,False,True,0,0,1,0,0,0,0,1
25,58482.83282571661,2,0,0,100.72838732000017,True,False,False,False,True,False,False,False,False,False,False,False,False,0,0,1,1,1,0,0,0
35,51898.02080895441,4,1,2,91.10070356106236,False,True,False,False,True,False,False,False,False,False,False,False,False,0,0,1,1,0,0,1,0
37,45225.78329057563,3,0,3,130.55234167510773,False,True,False,False,False,False,False,False,False,False,True,False,False,1,1,0,0,0,1,0,1
62,61686.10488418382,4,1,3,92.84674106775408,True,False,False,True,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,0,0
56,54543.97171278544,1,0,2,73.61892492449914,False,True,False,False,False,False,False,False,False,True,False,False,False,0,1,0,0,1,0,0,0
34,52249.66507573619,3,1,0,105.658991612885,False,True,False,False,False,False,False,True,False,False,False,False,False,0,0,0,1,0,1,0,1
64,36821.33729264273,2,1,0,69.79747398471918,False,True,False,False,False,True,False,False,False,False,False,False,False,1,0,0,0,0,1,0,0
21,47161.65488950144,1,0,3,109.39983168723184,False,True,False,False,False,False,False,False,True,False,False,False,False,0,0,1,0,0,1,0,0
56,45431.70387490453,3,0,2,101.90741863889158,True,False,False,False,False,False,False,False,False,False,False,True,False,0,1,0,0,1,0,0,0
61,40044.58820310812,1,1,0,113.07721044952795,True,False,False,False,False,False,False,False,False,False,False,False,True,1,0,1,0,0,0,1,0
58,73513.39333892296,4,1,3,116.1518729342174,False,True,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,1,1
45,38363.08179988364,3,0,0,98.46749924305765,True,False,False,False,False,True,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0
28,64971.84182288026,4,0,3,105.29055981478888,False,True,False,False,False,False,False,False,False,True,False,False,False,0,1,0,1,1,0,1,1
56,44348.84138102881,3,1,2,78.87925114447552,True,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,1,0,0,0,0
33,43061.64940422977,1,1,0,127.64805991518536,True,False,True,False,False,False,False,False,False,False,False,False,False,1,1,1,0,1,1,1,0
51,53486.63351867767,1,0,2,107.43195516663684,False,True,False,False,False,True,False,False,False,False,False,False,False,0,0,1,0,0,0,0,0
36,45811.31769034883,1,1,3,102.89624664134055,False,True,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0
51,63098.969578033386,4,0,1,78.69497666019541,False,True,False,False,False,False,False,False,True,False,False,False,False,1,0,1,1,0,0,1,0
40,48174.0683229948,1,1,1,75.74279291622372,False,True,False,False,False,False,False,False,False,False,True,False,False,1,0,0,0,0,0,1,1
64,32321.49730314393,4,0,3,96.93828420455544,False,True,False,False,True,False,False,False,False,False,False,False,False,1,1,0,1,0,0,1,0
42,45170.91878706779,3,1,2,76.88570941315865,True,False,False,False,False,False,False,False,False,False,False,False,True,0,1,0,0,0,0,1,1
42,54757.65271430474,4,1,1,119.47831900118138,False,True,False,False,False,False,False,False,False,True,False,False,False,0,1,0,1,0,0,0,1
30,41629.5398181769,2,0,3,118.6111001658129,True,False,False,True,False,False,False,False,False,False,False,False,False,0,1,0,0,1,1,0,0
23,60663.89348962556,2,1,1,98.33421921901989,False,True,False,False,False,False,False,False,False,False,False,False,True,0,0,1,0,0,0,0,1
26,47247.47493025682,1,1,1,80.46110813069016,True,False,False,False,False,False,False,True,False,False,False,False,False,1,0,0,0,1,0,0,0
37,28945.447474009103,2,1,3,75.32969419760005,False,True,False,False,False,True,False,False,False,False,False,False,False,1,0,0,1,0,0,1,0
20,61830.528631131136,3,0,1,105.72331348241252,True,False,False,False,False,False,False,True,False,False,False,False,False,0,1,0,0,0,0,0,1
33,43988.19811660803,4,1,3,141.1723186936755,False,True,False,False,False,False,False,False,False,True,False,False,False,1,0,1,0,0,0,0,0
41,36747.1525209805,1,0,3,95.70202264470676,False,True,True,False,False,False,False,False,False,False,False,False,False,0,1,0,1,1,0,1,0
53,34314.17917251573,2,0,1,96.24220371146916,False,True,False,False,False,False,False,False,True,False,False,False,False,0,0,0,1,1,0,0,0
41,52459.68039800273,4,1,0,100.25197385432752,True,False,False,True,False,False,False,False,False,False,False,False,False,1,0,0,0,0,1,0,1
55,59099.57775260885,4,0,2,108.90597957629566,True,False,False,False,False,False,False,False,False,True,False,False,False,0,1,1,0,1,1,1,0
35,38112.95640454735,3,0,0,81.5748378352676,False,True,False,False,False,False,False,False,False,False,False,True,False,0,0,1,1,1,0,0,0
56,48651.43455091765,3,0,0,102.69884202709436,False,True,False,False,False,False,False,False,False,False,False,True,False,0,1,0,0,1,0,1,0
20,41225.92997448343,3,1,2,58.10285900305949,False,True,False,False,False,False,False,True,False,False,False,False,False,1,0,1,0,0,1,1,1
49,59344.5811843784,3,1,3,94.8087597994815,True,False,False,False,False,False,False,False,False,False,True,False,False,1,0,0,0,0,0,0,0
45,42395.70803402599,3,1,2,115.65463938384433,False,True,False,False,False,False,False,False,False,False,False,False,True,1,1,0,0,0,0,0,1
59,51452.53855134162,4,1,1,86.0479059726877,False,True,False,False,False,False,False,False,False,False,False,True,False,1,1,0,1,0,0,1,0
59,53678.04381726076,4,1,2,81.96431522635423,True,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,1,1,0,0
18,44881.10927621864,3,0,0,84.09060740840144,True,False,False,False,False,False,False,False,False,False,False,False,True,0,1,1,0,0,0,1,0
21,40084.10441610245,3,1,1,79.75326443871772,True,False,False,False,False,False,False,True,False,False,False,False,False,1,0,0,1,1,1,0,1
64,43973.55008493944,3,1,1,82.24469284775813,False,True,False,False,False,False,False,False,False,False,True,False,False,0,0,1,1,0,0,1,0
27,54162.518497704325,1,0,3,101.3638025367978,True,False,True,False,False,False,False,False,False,False,False,False,False,0,1,0,1,0,0,0,1
36,42746.84587125786,4,0,2,85.85883218940333,False,True,False,False,False,False,True,False,False,False,False,False,False,1,1,0,0,0,1,0,1
59,51890.2872349272,3,0,3,95.0290384787454,True,False,False,False,True,False,False,False,False,False,False,False,False,0,1,0,0,0,0,1,0
38,53990.72471829079,3,1,0,102.79946236937433,False,True,False,False,False,False,False,True,False,False,False,False,False,1,0,0,1,0,0,0,0
64,56949.73704120083,2,0,0,104.97875425822704,False,True,False,False,False,False,False,True,False,False,False,False,False,0,0,0,1,0,1,0,0
48,51428.476388078605,4,1,0,110.24752036226852,True,False,False,False,False,True,False,False,False,False,False,False,False,0,0,1,1,1,0,0,1
56,44928.44333791607,2,0,1,107.88263877447532,True,False,False,False,False,True,False,False,False,False,False,False,False,0,1,0,0,1,0,1,0
64,49157.077152678445,2,0,3,96.07804695844678,False,True,False,False,False,False,False,False,False,False,False,False,True,0,1,0,0,0,0,1,0
19,51009.24539969646,3,1,2,130.176055880121,False,True,False,False,False,False,True,False,False,False,False,False,False,1,1,0,1,0,0,0,1
59,33044.95188489255,4,0,3,103.53947088391035,False,True,False,False,False,False,False,False,False,True,False,False,False,1,1,0,0,1,1,0,0
54,58995.94798576523,3,1,2,121.49268200731814,False,True,False,False,False,False,False,False,False,False,False,True,False,0,1,0,1,0,0,0,1
41,50891.77881833846,4,1,0,130.04988856657795,False,True,False,False,False,True,False,False,False,False,False,False,False,0,0,1,1,1,1,0,1
27,58940.33276912005,4,0,3,100.1527859386344,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,1,1,1,1,0
54,67071.87088156326,2,0,0,82.32272480346194,True,False,False,False,False,False,False,False,False,False,False,True,False,0,0,1,0,0,0,0,0
41,56957.35193003291,1,1,1,41.97582309193543,True,False,False,False,False,False,False,False,False,False,True,False,False,1,0,0,0,1,0,1,1
28,48261.63545013206,1,1,2,79.90360833403892,True,False,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0,0,1,0
43,48961.90600566573,4,1,3,94.51203628352928,False,True,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,0,0,1
33,56901.84719924685,2,0,3,115.34786223927556,True,False,False,False,False,False,False,False,False,False,False,False,True,1,0,0,0,0,0,0,0
55,41957.92957957794,3,0,0,114.98490592290317,False,True,False,False,False,False,False,False,False,True,False,False,False,0,1,0,0,1,1,0,0
43,52565.61536438526,4,0,3,101.29028073237842,True,False,False,True,False,False,False,False,False,False,False,False,False,0,1,0,1,1,0,0,1
45,39452.161582983856,3,1,2,91.51432876029804,False,True,False,False,False,False,False,False,False,False,False,True,False,0,1,0,1,0,1,0,0
51,42604.10554862373,4,1,3,91.28386848458584,True,False,False,False,False,False,False,False,True,False,False,False,False,0,0,1,0,0,0,0,0
31,38102.45561787404,3,0,2,93.402013278787,True,False,False,False,False,False,False,True,False,False,False,False,False,1,0,1,1,1,0,0,0
37,50318.20825127652,2,1,2,127.03661662488274,True,False,True,False,False,False,False,False,False,False,False,False,False,0,1,0,0,1,0,1,1
46,58864.68402354271,1,0,2,93.64940231186462,True,False,False,False,False,False,False,False,False,True,False,False,False,1,0,0,1,0,0,1,1
35,38610.66206403775,4,1,3,88.02995166616932,True,False,False,False,False,False,False,False,True,False,False,False,False,1,0,0,1,0,0,0,0
27,52399.283682960886,4,0,1,106.1167128038864,False,True,False,False,False,False,True,False,False,False,False,False,False,1,1,0,0,0,0,1,0
23,37874.864649034345,2,0,1,92.39978577046698,True,False,False,False,True,False,False,False,False,False,False,False,False,1,0,0,1,0,0,0,0
46,43494.16578079572,2,1,1,99.22592182255782,True,False,False,False,False,False,False,True,False,False,False,False,False,1,0,0,0,0,1,1,1
25,37364.32371589512,4,1,2,95.6491386518574,False,True,False,False,False,False,True,False,False,False,False,False,False,0,0,1,0,0,0,0,0
57,66021.79156986217,2,1,1,99.4376556196256,True,False,False,False,False,False,False,True,False,False,False,False,False,0,0,0,1,1,0,1,0
45,47324.47188544186,1,0,2,76.76475259303902,False,True,False,False,True,False,False,False,False,False,False,False,False,1,0,0,1,0,0,1,0
24,45799.425423911125,1,0,2,124.4962876683174,True,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,1,0,1
19,53929.9266212794,1,0,1,135.0675391411041,True,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,1,0,0
32,43606.4855511904,2,1,3,33.15460762453873,False,True,False,False,False,False,False,True,False,False,False,False,False,0,1,0,0,0,0,0,1
54,52316.526988769154,1,1,3,103.70559301035252,False,True,False,False,False,False,False,False,False,False,True,False,False,0,0,0,1,1,1,1,1
51,36943.241990731,2,1,1,130.89617655787703,False,True,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,1,1,0
31,35741.448957622626,1,1,0,82.55091133309779,False,True,False,False,False,False,False,False,False,False,False,True,False,0,1,1,0,0,0,0,0
61,34246.77306326943,3,1,3,103.35744082070975,False,True,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,1,1,0,0
56,45494.22559124395,2,0,0,85.1590227224369,True,False,False,False,False,True,False,False,False,False,False,False,False,0,0,1,0,1,0,1,0
64,68740.44200637276,4,1,0,101.4346500112247,True,False,False,False,False,False,False,False,False,False,True,False,False,0,0,1,0,0,0,0,1
18,44348.44667993933,2,1,0,97.64998780156692,True,False,False,False,False,False,False,False,False,True,False,False,False,1,0,0,0,0,0,0,0
61,39160.08367652033,3,0,0,105.59148548653422,False,True,False,False,False,False,False,True,False,False,False,False,False,0,1,1,0,0,0,0,0
